reverente;1;0;1;0;1;0
revólver;1;0;0;1;1;0
revuelta;1;0;0;1;1;0
rey;1;0;1;0;1;0
rifle;1;0;0;1;1;0
rígido;1;0;1;0;1;0
riña;1;0;0;1;1;0
río;0;1;1;0;1;0
riqueza;0;1;0;1;0;1
risa;0;1;0;1;0;1
roca;1;0;1;0;0;1
rojo;0;1;0;1;0;1
romántico;0;1;0;1;0;1
roña;1;0;0;1;0;1
ropa;0;1;0;1;0;1
roto;1;0;0;1;1;0
rubio;0;1;1;0;1;0
ruidoso;1;0;0;1;1;0
sabio;0;1;0;1;0;1
sabor;0;1;0;1;0;1
salud  ;0;1;0;1;0;1
saludar;0;1;0;1;0;1
saludo;0;1;0;1;0;1
salvador;0;1;0;1;0;1
sangriento;1;0;0;1;1;0
santo;1;0;1;0;1;0
sarampión;1;0;1;0;1;0
satisfecho;0;1;0;1;0;1
secador;0;1;1;0;0;1
seda;0;1;1;0;0;1
seguro;0;1;1;0;0;1
seno;0;1;1;0;0;1
sentimiento;0;1;0;1;1;0
serio;1;0;1;0;1;0
serpiente;1;0;0;1;1;0
sexo;0;1;0;1;0;1
sexy;0;1;0;1;0;1
sífilis;1;0;0;1;1;0
silbato;1;0;0;1;1;0
silla;0;1;1;0;0;1
simpático;0;1;0;1;0;1
snob;1;0;0;1;1;0
sobrecogido;1;0;0;1;1;0
sobresaltado;1;0;0;1;1;0
sociable;0;1;0;1;0;1
soga;1;0;0;1;1;0
sol;0;1;0;1;0;1
soleado;0;1;0;1;0;1
soledad;1;0;1;0;1;0
solemne;1;0;1;0;1;0
solitario;1;0;1;0;1;0
solo;1;0;1;0;1;0
sombra;1;0;1;0;1;0
sombrero;1;0;1;0;0;1
sonajero;0;1;1;0;0;1
sorprendido;0;1;0;1;1;0
soso;1;0;1;0;0;1
sospechoso;1;0;0;1;1;0
spray;1;0;1;0;0;1
suave;0;1;1;0;0;1
suburbio;1;0;0;1;1;0
suciedad;1;0;0;1;0;1
sucio;1;0;0;1;0;1
sueño;0;1;1;0;1;0
suicidio;1;0;0;1;1;0
sustento;0;1;1;0;0;1
tabaco;1;0;0;1;1;0
tablero;1;0;1;0;0;1
taburete;1;0;1;0;0;1
talento;0;1;0;1;0;1
tanque;1;0;0;1;1;0
tarta;0;1;0;1;0;1
taxi;1;0;1;0;1;0
tela;0;1;1;0;0;1
temeroso;1;0;0;1;1;0
temor;1;0;0;1;1;0
temperamental;1;0;0;1;1;0
tenedor;1;0;1;0;0;1
tenis;0;1;0;1;0;1
tenso;1;0;0;1;1;0
tenue;0;1;1;0;0;1
teoría;1;0;1;0;1;0
termita;1;0;0;1;1;0
termómetro;1;0;1;0;1;0
terrible;1;0;0;1;1;0
terrorista;1;0;0;1;1;0
tesoro;0;1;0;1;0;1
tiburón;1;0;0;1;1;0
tiempo;0;1;0;1;1;0
tierno;0;1;1;0;0;1
tierra;0;1;1;0;1;0
tieso;1;0;1;0;1;0
tijeras;1;0;0;0;0;1
tímido;1;0;1;0;1;0
tinta;1;0;1;0;0;1
tobillo;1;0;1;0;0;1
tobogán;0;1;0;1;0;1
tolerante;0;1;1;0;0;1
tonada;0;0;1;0;1;0
tontería;1;0;0;1;0;1
tonto;1;0;1;0;1;0
tormenta;1;0;0;1;1;0
tornado;1;0;0;1;1;0
torpe;1;0;0;1;1;0
torre;0;1;1;0;1;0
tortura;1;0;0;1;1;0
tóxico;1;0;0;1;1;0
tragedia;1;0;0;1;1;0
traicionar;1;0;0;1;1;0
traidor;1;0;0;1;1;0
trampolín;0;1;0;1;0;1
tranquilo;0;1;1;0;0;1
trauma;1;0;0;1;1;0
travesía;0;1;0;1;0;1
travesura;0;1;0;1;0;1
triste;1;0;1;0;1;0
triunfante;0;1;0;1;0;1
triunfo;0;1;0;1;0;1
trofeo;0;1;0;1;0;1
trompeta;0;1;0;1;1;0
tumba;1;0;1;0;1;0
tumor;1;0;0;1;1;0
turbio;1;0;1;0;1;0
úlcera;1;0;0;1;1;0
unidad;0;1;1;0;0;1
utensilio;1;0;1;0;0;1
útil;0;1;0;1;0;1
vaca;0;1;1;0;1;0
vacación;0;1;0;1;0;1
vacilar;1;0;0;1;1;0
vagina;0;0;1;0;0;1
valiente;0;1;0;1;0;1
vampiro;1;0;0;1;1;0
vándalo;1;0;0;1;1;0
vanidad;1;0;0;1;1;0
vehículo;0;1;0;1;0;1
velero;0;1;1;0;1;0
veloz;0;1;0;1;0;1
vencedor;0;1;0;1;0;1
vencido;1;0;0;1;1;0
venda;1;0;1;0;1;0
veneno;1;0;0;1;1;0
ventaja;0;1;0;1;0;1
ventana;0;1;1;0;0;1
verdad;0;1;0;1;0;1
verde;0;1;1;0;0;1
vergonzoso;1;0;0;1;1;0
vertedero;1;0;1;0;1;0
vestido;0;1;0;1;0;1
viajes;0;1;0;1;0;1
víctima;1;0;0;1;1;0
victimismo;1;0;0;1;1;0
victoria;0;1;0;1;0;1
vida;0;1;0;1;0;1
vidrio;1;0;1;0;0;1
vigilante;1;0;0;1;1;0
vigoroso;0;1;0;1;0;1
vino;1;0;0;1;0;1
violación;1;0;0;1;1;0
violento;1;0;0;1;1;0
violín;0;1;1;0;0;1
virgen;1;0;1;0;0;1
virtud;0;1;0;1;0;1
viruela;1;0;0;1;1;0
visión;0;1;0;1;0;1
vívido;0;1;0;1;0;1
vivo;0;1;0;1;0;1
volcán;1;0;0;1;1;0
vómito;1;0;0;1;1;0
yate;0;1;0;1;0;1
zafiro;0;1;0;1;0;1
zurra;1;0;0;1;1;0
